"mpcw","msw","date","e_station","sleeper_ad","sleeper_ch","fire","ag_male","ag_e","ag_pf","ag_ff","ag_lf","ag_hg","ag_sg","ag_g","ag_nclass","af_male","af_e","af_pf","af_ff","af_lf","af_hg","af_sg","af_g","af_nclass","ap_male","ap_female","ar_male","ar_female","n_anoph","ag_neg","ag_pos","ag_nc","af_neg","af_pos","af_nc"
44,44,26/8/1971 00:00:00,406,9,9,2,1,1,2,22,14,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0,1,0,0
44,44,26/8/1971 00:00:00,407,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,26/8/1971 00:00:00,408,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
44,44,26/8/1971 00:00:00,409,2,0,2,3,0,0,17,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0
44,44,26/8/1971 00:00:00,410,2,0,2,2,0,2,29,17,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0,0,1,0,0
44,44,26/8/1971 00:00:00,411,9,9,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
44,44,26/8/1971 00:00:00,412,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,44,30/8/1971 00:00:00,601,0,0,2,20,1,0,14,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0
45,44,30/8/1971 00:00:00,602,1,0,2,6,0,0,6,1,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,0,0,0,0
45,44,30/8/1971 00:00:00,603,2,0,1,0,0,0,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
45,44,30/8/1971 00:00:00,604,2,2,2,16,0,9,108,12,2,20,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,1,0,1,0,0
45,44,30/8/1971 00:00:00,605,2,0,2,3,0,0,17,4,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,24,1,0,2,0,0
45,44,30/8/1971 00:00:00,606,1,0,2,12,0,0,8,3,0,2,11,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,24,0,0,1,0,0
45,44,30/8/1971 00:00:00,608,2,0,2,10,11,21,170,22,3,11,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0
45,44,30/8/1971 00:00:00,609,2,2,2,3,1,2,45,7,2,4,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,3,0,0
45,44,30/8/1971 00:00:00,610,1,0,2,17,3,34,235,42,8,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,44,30/8/1971 00:00:00,611,1,0,2,24,0,5,33,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0
44,44,27/8/1971 00:00:00,701,1,0,1,23,7,16,86,48,0,9,16,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0
44,44,27/8/1971 00:00:00,702,2,0,2,26,8,1,12,6,1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
44,44,27/8/1971 00:00:00,703,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
44,44,27/8/1971 00:00:00,704,2,1,2,1,3,1,29,6,1,14,4,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0
44,44,27/8/1971 00:00:00,714,1,0,1,1,0,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0
44,44,27/8/1971 00:00:00,715,1,0,1,7,2,1,13,13,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,27/8/1971 00:00:00,716,1,0,2,126,2,20,22,34,2,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,27/8/1971 00:00:00,717,2,1,2,66,4,7,48,19,0,30,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,27/8/1971 00:00:00,718,2,2,2,57,6,10,101,25,1,14,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,27/8/1971 00:00:00,719,2,0,1,196,9,58,184,60,5,23,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,27/8/1971 00:00:00,720,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,27/8/1971 00:00:00,721,2,1,2,8,2,16,56,31,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,23/8/1971 00:00:00,801,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
44,44,23/8/1971 00:00:00,802,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,44,23/8/1971 00:00:00,803,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,23/8/1971 00:00:00,804,2,1,2,17,0,2,16,3,21,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0
44,44,23/8/1971 00:00:00,807,2,0,2,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
44,44,23/8/1971 00:00:00,808,2,0,1,0,0,1,6,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0
44,44,23/8/1971 00:00:00,809,2,2,1,3,0,1,9,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
44,44,23/8/1971 00:00:00,810,1,0,2,28,0,3,125,8,3,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0
44,44,23/8/1971 00:00:00,813,2,0,1,13,2,4,21,9,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,4,0,0,0
44,44,23/8/1971 00:00:00,814,0,0,2,64,1,2,4,2,8,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0
44,44,23/8/1971 00:00:00,815,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,44,23/8/1971 00:00:00,816,1,0,2,1,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0
44,44,24/8/1971 00:00:00,901,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,902,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,904,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,905,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,907,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,908,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,909,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,910,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,24/8/1971 00:00:00,911,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,201,1,2,2,4,0,0,11,1,0,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,0,1,0,0
45,45,1/9/1971 00:00:00,202,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,203,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,204,1,1,1,3,0,0,23,3,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0
45,45,1/9/1971 00:00:00,205,2,0,2,12,0,0,12,4,1,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0
45,45,1/9/1971 00:00:00,206,1,0,2,13,0,5,38,3,10,1,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0
45,45,1/9/1971 00:00:00,207,2,0,2,14,0,0,18,7,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,213,2,0,2,88,0,5,21,20,3,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,214,2,2,2,31,2,3,29,14,1,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,216,2,1,1,23,0,5,58,24,1,18,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
45,45,1/9/1971 00:00:00,217,9,9,2,109,4,13,31,29,15,39,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,1/9/1971 00:00:00,218,2,0,2,49,0,0,12,5,0,28,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,45,2/9/1971 00:00:00,301,2,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,2/9/1971 00:00:00,302,2,1,2,38,20,11,78,34,4,75,16,0,9,2,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
45,45,2/9/1971 00:00:00,303,1,0,2,1,1,1,13,2,4,21,4,0,16,0,0,25,6,3,15,4,0,0,0,0,2,0,0,0,0,0,0,0
45,45,2/9/1971 00:00:00,305,0,3,2,54,9,17,407,76,9,98,39,0,25,15,5,92,8,16,22,16,0,0,1,0,3,0,0,0,0,0,0,0
45,45,2/9/1971 00:00:00,306,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,2/9/1971 00:00:00,307,2,0,2,7,4,7,66,61,3,10,6,0,9,4,0,42,24,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
45,45,2/9/1971 00:00:00,309,0,0,2,30,11,11,72,25,18,70,34,0,3,1,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
45,45,3/9/1971 00:00:00,501,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,3/9/1971 00:00:00,502,2,1,1,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
45,45,3/9/1971 00:00:00,503,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,3/9/1971 00:00:00,504,2,0,2,2,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0
45,45,3/9/1971 00:00:00,506,2,2,1,1,0,0,10,3,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
45,45,3/9/1971 00:00:00,507,1,0,2,5,1,1,22,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
45,45,3/9/1971 00:00:00,508,1,0,2,2,1,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
45,45,3/9/1971 00:00:00,509,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,3/9/1971 00:00:00,510,2,1,1,2,0,0,8,5,0,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,45,3/9/1971 00:00:00,511,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,45,31/8/1971 00:00:00,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,31/8/1971 00:00:00,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,31/8/1971 00:00:00,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,31/8/1971 00:00:00,5,2,0,1,27,1,6,69,15,0,9,5,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,78,1,0,3,0,0
45,45,31/8/1971 00:00:00,6,1,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0
45,45,31/8/1971 00:00:00,7,2,1,2,18,0,1,42,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,46,1,0,1,0,0
45,45,31/8/1971 00:00:00,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,31/8/1971 00:00:00,9,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,45,31/8/1971 00:00:00,10,2,1,2,4,0,0,35,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39,0,0,1,0,0
45,45,31/8/1971 00:00:00,11,2,1,2,21,1,4,85,22,0,20,14,0,1,0,0,2,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0
45,45,31/8/1971 00:00:00,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,45,31/8/1971 00:00:00,13,2,1,2,9,3,0,19,4,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
46,46,8/9/1971 00:00:00,101,1,0,2,4,0,0,20,2,1,18,10,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,8,0,0
46,46,8/9/1971 00:00:00,102,2,1,1,3,3,0,43,3,1,6,2,0,3,1,0,4,0,1,4,2,0,0,0,0,0,0,58,0,0,12,0,0
46,46,8/9/1971 00:00:00,103,1,0,2,10,0,0,10,2,2,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,8/9/1971 00:00:00,104,2,1,1,4,0,2,77,6,2,9,3,0,3,0,0,7,0,3,8,3,0,0,0,0,0,0,0,0,0,21,0,0
46,46,8/9/1971 00:00:00,106,2,0,2,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0
46,46,8/9/1971 00:00:00,107,2,0,1,0,0,0,5,0,0,2,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,7,0,0,8,0,0
46,46,8/9/1971 00:00:00,108,0,0,2,4,0,3,21,3,2,14,4,0,2,2,1,3,1,0,4,4,0,0,2,0,0,0,0,0,0,15,0,0
46,46,8/9/1971 00:00:00,110,2,2,1,2,0,1,10,1,0,6,8,0,1,0,0,5,1,2,6,7,0,0,1,0,0,0,23,2,0,21,0,0
46,46,8/9/1971 00:00:00,111,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,8/9/1971 00:00:00,112,1,0,1,2,0,0,1,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0
46,46,8/9/1971 00:00:00,113,2,2,2,7,0,0,13,1,2,4,3,0,3,0,0,7,1,0,6,7,0,0,0,0,0,0,23,0,0,21,0,0
46,46,9/9/1971 00:00:00,402,2,0,2,4,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
46,46,9/9/1971 00:00:00,403,2,0,2,0,1,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0
46,46,9/9/1971 00:00:00,404,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,9/9/1971 00:00:00,405,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,46,9/9/1971 00:00:00,406,2,1,2,2,0,1,32,4,9,29,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,46,9/9/1971 00:00:00,407,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,9/9/1971 00:00:00,408,1,0,2,44,5,2,127,9,4,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0,0
46,46,9/9/1971 00:00:00,409,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,9/9/1971 00:00:00,410,2,1,1,3,2,2,35,7,0,10,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,55,5,0,4,0,0
46,46,9/9/1971 00:00:00,411,2,1,1,0,0,0,10,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0
46,46,9/9/1971 00:00:00,412,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,46,13/9/1971 00:00:00,601,0,0,2,7,0,0,4,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0
47,46,13/9/1971 00:00:00,602,1,0,2,4,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0
47,46,13/9/1971 00:00:00,603,2,0,1,1,0,3,8,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0
47,46,13/9/1971 00:00:00,604,2,2,2,2,0,2,29,10,1,12,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56,3,0,2,0,0
47,46,13/9/1971 00:00:00,605,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,46,13/9/1971 00:00:00,606,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
47,46,13/9/1971 00:00:00,608,2,0,2,6,1,4,28,7,1,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,4,0,1,0,0
47,46,13/9/1971 00:00:00,609,1,0,1,3,0,1,14,3,1,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,17,3,0,4,0,0
47,46,13/9/1971 00:00:00,610,2,2,1,5,0,4,44,29,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94,8,0,0,0,0
47,46,13/9/1971 00:00:00,611,2,0,2,2,0,0,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0
46,46,10/9/1971 00:00:00,701,1,0,2,28,1,0,90,15,6,39,14,0,2,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,702,2,1,2,18,0,0,22,5,3,15,2,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,703,1,1,2,10,0,0,36,5,2,18,12,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,704,2,1,2,32,0,0,66,11,1,61,27,0,3,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,714,1,0,1,4,0,1,11,2,0,7,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,715,1,0,1,6,0,0,13,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,716,9,9,2,131,0,0,94,33,2,75,43,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,717,2,1,2,84,0,3,57,29,1,47,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,718,2,1,2,58,0,7,81,37,0,29,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,719,2,0,2,53,1,5,42,14,3,88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,720,2,1,2,7,2,8,75,30,2,33,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,10/9/1971 00:00:00,721,2,1,2,1,5,7,35,10,0,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,6/9/1971 00:00:00,801,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
46,46,6/9/1971 00:00:00,802,1,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
46,46,6/9/1971 00:00:00,803,2,0,2,12,1,0,7,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
46,46,6/9/1971 00:00:00,804,2,1,2,20,0,1,25,10,0,52,3,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,52,5,0,2,0,0
46,46,6/9/1971 00:00:00,807,2,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0
46,46,6/9/1971 00:00:00,808,2,1,1,0,0,0,10,6,1,2,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,23,2,0,3,0,0
46,46,6/9/1971 00:00:00,809,2,1,2,2,0,1,3,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,0,0
46,46,6/9/1971 00:00:00,810,1,0,2,3,0,0,1,0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
46,46,6/9/1971 00:00:00,813,2,0,2,24,0,1,42,11,2,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,3,0,1,0,0
46,46,6/9/1971 00:00:00,814,0,0,2,14,0,0,2,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0
46,46,6/9/1971 00:00:00,815,2,1,2,2,0,0,26,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0
46,46,6/9/1971 00:00:00,816,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,901,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,902,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,904,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,905,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,907,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,908,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,46,7/9/1971 00:00:00,909,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,910,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,7/9/1971 00:00:00,911,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,15/9/1971 00:00:00,201,2,0,1,6,0,0,20,7,3,16,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,28,1,0,6,0,0
47,47,15/9/1971 00:00:00,202,2,0,1,0,0,1,7,7,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,0
47,47,15/9/1971 00:00:00,203,2,1,1,8,0,0,115,7,2,16,2,0,0,1,0,5,0,2,1,2,0,0,0,0,0,0,29,0,0,11,0,0
47,47,15/9/1971 00:00:00,204,1,1,1,2,0,0,9,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,15/9/1971 00:00:00,205,2,0,2,2,0,0,5,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0
47,47,15/9/1971 00:00:00,206,1,0,2,9,0,0,31,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,47,15/9/1971 00:00:00,207,2,0,2,8,0,0,31,4,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,1,0,0
47,47,15/9/1971 00:00:00,213,2,1,1,43,1,2,3,8,2,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
