Date,E_Station,Ag_E,Ag_Pf,Ag_Ff,Ag_Lf,Ag_Hg,Ag_Sg,Ag_G,Ag_Nclass,Af_E,Af_Pf,Af_Ff,Af_Lf,Af_Hg,Af_Sg,Af_G,Af_Nclass,sumFemales
24/08/1971,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1971,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1971,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1971,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1971,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/08/1971,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1971,101,0,0,6,2,1,3,1,0,0,0,0,1,0,2,0,0,16
25/08/1971,102,0,0,12,7,1,1,1,0,0,0,4,0,0,2,4,0,32
25/08/1971,103,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,7
25/08/1971,104,0,1,12,0,0,4,2,0,0,0,0,0,0,3,2,0,24
25/08/1971,106,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,6
25/08/1971,107,0,0,1,1,0,0,1,0,0,0,0,1,0,1,2,0,7
25/08/1971,108,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,6
25/08/1971,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25/08/1971,111,0,0,6,0,0,0,1,0,0,0,2,0,0,2,2,0,13
25/08/1971,112,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4
25/08/1971,113,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,5
26/08/1971,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26/08/1971,403,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
26/08/1971,404,0,0,8,2,0,0,3,0,0,0,0,0,0,0,0,0,13
26/08/1971,405,0,0,6,2,0,1,1,0,0,0,0,0,0,0,1,0,11
26/08/1971,406,1,2,22,14,0,2,3,0,0,0,1,0,0,0,0,0,45
26/08/1971,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/08/1971,408,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26/08/1971,409,0,0,17,9,0,2,0,0,0,0,0,0,0,0,0,0,28
26/08/1971,410,0,2,29,17,3,0,0,0,0,0,0,0,0,1,0,0,52
26/08/1971,411,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
26/08/1971,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/08/1971,701,7,16,86,48,0,9,16,0,0,0,4,2,0,1,0,0,189
27/08/1971,702,8,1,12,6,1,11,8,0,0,0,0,0,0,0,0,0,47
27/08/1971,703,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
27/08/1971,704,3,1,29,6,1,14,4,0,0,0,0,1,0,1,1,0,61
27/08/1971,714,0,2,2,4,0,3,0,0,0,0,0,0,0,0,0,0,11
27/08/1971,715,2,1,13,13,1,2,2,0,0,0,1,0,0,0,0,0,35
27/08/1971,716,2,20,22,34,2,8,10,0,0,0,0,0,0,0,0,0,98
27/08/1971,717,4,7,48,19,0,30,11,0,0,0,0,0,0,0,0,0,119
27/08/1971,718,6,10,101,25,1,14,9,0,0,0,2,0,0,0,0,0,168
27/08/1971,719,9,58,184,60,5,23,25,0,0,0,1,1,0,0,0,0,366
27/08/1971,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/08/1971,721,2,16,56,31,4,10,9,0,0,0,0,0,0,0,0,0,128
30/08/1971,601,1,0,14,0,0,6,8,0,0,0,0,0,0,0,0,0,29
30/08/1971,602,0,0,6,1,0,6,9,0,0,0,0,0,0,0,0,0,22
30/08/1971,603,0,0,19,1,0,0,2,0,0,0,0,0,0,0,0,0,22
30/08/1971,604,0,9,108,12,2,20,7,0,0,0,1,0,0,0,0,0,159
30/08/1971,605,0,0,17,4,0,3,3,0,0,0,1,1,0,0,0,0,29
30/08/1971,606,0,0,8,3,0,2,11,0,0,0,0,0,0,0,1,0,25
30/08/1971,608,11,21,170,22,3,11,21,0,0,0,3,0,0,0,0,0,262
30/08/1971,609,1,2,45,7,2,4,12,0,0,0,0,0,0,0,3,0,76
30/08/1971,610,3,34,235,42,8,35,18,0,0,0,0,0,0,0,0,0,375
30/08/1971,611,0,5,33,2,1,3,6,0,0,0,0,0,0,0,0,0,50
31/08/1971,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1971,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1971,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1971,5,1,6,69,15,0,9,5,0,0,0,3,0,0,0,0,0,108
31/08/1971,6,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31/08/1971,7,0,1,42,2,1,1,2,0,0,0,0,0,0,0,1,0,50
31/08/1971,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1971,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31/08/1971,10,0,0,35,6,0,1,0,0,0,0,1,0,0,0,0,0,43
31/08/1971,11,1,4,85,22,0,20,14,0,0,0,2,0,0,0,0,0,148
31/08/1971,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/1971,13,3,0,19,4,1,9,3,0,0,0,0,0,0,0,0,0,39
01/09/1971,201,0,0,11,1,0,4,4,0,0,0,0,0,0,0,1,0,21
01/09/1971,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1971,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/1971,204,0,0,23,3,4,2,1,0,0,0,2,0,0,0,0,0,35
01/09/1971,205,0,0,12,4,1,5,2,0,0,0,1,0,0,0,0,0,25
01/09/1971,206,0,5,38,3,10,1,4,0,0,0,2,0,0,0,2,0,65
01/09/1971,207,0,0,18,7,4,3,3,0,0,0,0,0,0,0,0,0,35
01/09/1971,213,0,5,21,20,3,24,14,0,0,0,0,0,0,0,0,0,87
01/09/1971,214,2,3,29,14,1,9,16,0,0,0,0,0,0,0,0,0,74
01/09/1971,216,0,5,58,24,1,18,11,0,0,0,0,0,0,0,3,0,120
01/09/1971,217,4,13,31,29,15,39,32,0,0,0,0,0,0,0,0,0,163
01/09/1971,218,0,0,12,5,0,28,14,0,0,0,1,0,0,0,0,0,60
02/09/1971,301,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,6
02/09/1971,302,20,11,78,34,4,75,16,0,2,0,3,0,0,0,4,0,247
02/09/1971,303,1,1,13,2,4,21,4,0,0,0,25,6,3,15,4,0,99
02/09/1971,305,9,17,407,76,9,98,39,0,15,5,92,8,16,22,16,0,829
02/09/1971,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/09/1971,307,4,7,66,61,3,10,6,0,4,0,42,24,0,4,7,0,238
02/09/1971,309,11,11,72,25,18,70,34,0,1,0,1,0,1,0,1,0,245
03/09/1971,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/1971,502,0,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,11
03/09/1971,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/1971,504,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,0,9
03/09/1971,506,0,0,10,3,1,3,2,0,0,0,0,1,0,1,0,0,21
03/09/1971,507,1,1,22,4,0,7,4,0,0,0,0,0,0,0,0,0,39
03/09/1971,508,1,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,11
03/09/1971,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/09/1971,510,0,0,8,5,0,5,8,0,0,0,0,0,0,1,0,0,27
03/09/1971,511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
06/09/1971,801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06/09/1971,802,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7
06/09/1971,803,1,0,7,0,2,8,3,0,0,0,0,0,0,0,0,0,21
06/09/1971,804,0,1,25,10,0,52,3,0,0,0,2,0,0,0,0,0,93
06/09/1971,807,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,5
06/09/1971,808,0,0,10,6,1,2,6,0,0,0,0,0,1,2,0,0,28
06/09/1971,809,0,1,3,0,0,9,2,0,0,0,0,0,0,0,0,0,15
06/09/1971,810,0,0,1,0,1,6,4,0,0,0,0,0,0,0,0,0,12
06/09/1971,813,0,1,42,11,2,19,0,0,0,0,0,0,0,1,0,0,76
06/09/1971,814,0,0,2,1,0,13,1,0,0,0,0,0,0,0,0,0,17
06/09/1971,815,0,0,26,7,0,7,2,0,0,0,0,0,0,0,0,0,42
06/09/1971,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/09/1971,908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07/09/1971,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/09/1971,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/09/1971,101,0,0,20,2,1,18,10,0,0,0,1,0,2,5,0,0,59
08/09/1971,102,3,0,43,3,1,6,2,0,1,0,4,0,1,4,2,0,70
08/09/1971,103,0,0,10,2,2,13,3,0,0,0,0,0,0,0,0,0,30
08/09/1971,104,0,2,77,6,2,9,3,0,0,0,7,0,3,8,3,0,120
08/09/1971,106,0,1,1,0,0,3,2,0,0,0,1,0,0,1,0,0,9
08/09/1971,107,0,0,5,0,0,2,0,0,0,0,2,0,0,4,2,0,15
08/09/1971,108,0,3,21,3,2,14,4,0,2,1,3,1,0,4,4,0,62
08/09/1971,110,0,1,10,1,0,6,8,0,0,0,5,1,2,6,7,0,47
08/09/1971,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/09/1971,112,0,0,1,0,1,2,1,0,0,0,0,0,0,2,0,0,7
08/09/1971,113,0,0,13,1,2,4,3,0,0,0,7,1,0,6,7,0,44
09/09/1971,402,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4
09/09/1971,403,1,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,13
09/09/1971,404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
09/09/1971,405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09/09/1971,406,0,1,32,4,9,29,15,0,0,0,1,0,0,0,0,0,91
09/09/1971,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/1971,408,5,2,127,9,4,20,19,0,0,0,0,0,0,0,0,0,186
09/09/1971,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09/09/1971,410,2,2,35,7,0,10,4,0,0,0,2,1,0,1,0,0,64
09/09/1971,411,0,0,10,2,0,3,0,0,0,0,1,0,0,0,0,0,16
09/09/1971,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/09/1971,701,1,0,90,15,6,39,14,0,0,0,2,1,0,0,2,0,170
10/09/1971,702,0,0,22,5,3,15,2,0,0,0,1,0,0,1,0,0,49
10/09/1971,703,0,0,36,5,2,18,12,0,0,0,1,0,0,0,2,0,76
10/09/1971,704,0,0,66,11,1,61,27,0,0,0,1,0,0,1,0,0,168
10/09/1971,714,0,1,11,2,0,7,3,0,0,0,2,0,0,0,0,0,26
10/09/1971,715,0,0,13,3,0,7,7,0,0,0,0,0,0,0,0,0,30
10/09/1971,716,0,0,94,33,2,75,43,0,0,0,2,1,0,0,0,0,250
10/09/1971,717,0,3,57,29,1,47,20,0,0,0,1,0,0,0,0,0,158
10/09/1971,718,0,7,81,37,0,29,49,0,0,0,0,0,0,0,1,0,204
10/09/1971,719,1,5,42,14,3,88,30,0,0,0,0,0,0,0,0,0,183
10/09/1971,720,2,8,75,30,2,33,18,0,0,0,0,0,0,0,0,0,168
10/09/1971,721,5,7,35,10,0,7,7,0,0,0,0,1,0,0,0,0,72
13/09/1971,601,0,0,4,1,0,1,6,0,0,0,0,0,0,0,0,0,12
13/09/1971,602,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,8
13/09/1971,603,0,3,8,4,1,4,1,0,0,0,0,0,0,0,0,0,21
13/09/1971,604,0,2,29,10,1,12,6,0,0,0,1,0,0,1,0,0,62
13/09/1971,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/09/1971,606,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
13/09/1971,608,1,4,28,7,1,9,4,0,0,0,0,0,0,0,1,0,55
13/09/1971,609,0,1,14,3,1,2,0,0,0,0,1,1,0,0,2,0,25
13/09/1971,610,0,4,44,29,5,19,3,0,0,0,0,0,0,0,0,0,104
13/09/1971,611,0,0,7,4,0,1,0,0,0,0,1,0,0,0,0,0,13
14/09/1971,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1971,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1971,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1971,5,0,2,19,1,0,3,2,0,0,0,0,0,0,0,0,0,27
14/09/1971,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/1971,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1971,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/1971,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1971,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14/09/1971,11,1,0,33,2,0,11,2,0,0,0,1,1,0,0,0,0,51
14/09/1971,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/09/1971,13,0,0,5,2,2,1,2,0,0,0,0,0,0,0,0,0,12
15/09/1971,201,0,0,20,7,3,16,0,0,0,0,0,0,0,1,3,0,50
15/09/1971,202,0,1,7,7,2,1,1,0,0,0,0,0,0,1,0,0,20
15/09/1971,203,0,0,115,7,2,16,2,0,1,0,5,0,2,1,2,0,153
15/09/1971,204,0,0,9,0,3,7,2,0,0,0,0,0,0,0,0,0,21
15/09/1971,205,0,0,5,2,1,5,2,0,0,0,0,0,0,0,0,0,15
15/09/1971,206,0,0,31,2,0,7,2,0,0,0,0,0,0,0,0,0,42
15/09/1971,207,0,0,31,4,0,5,1,0,0,0,0,0,0,1,0,0,42
15/09/1971,213,1,2,3,8,2,5,9,0,0,0,0,0,0,0,0,0,30
15/09/1971,214,0,0,3,1,0,2,7,0,0,0,0,0,0,0,1,0,14
15/09/1971,216,1,1,52,23,4,20,3,0,0,0,0,0,0,1,0,0,105
15/09/1971,217,1,2,55,40,3,40,10,0,0,0,0,0,0,0,0,0,151
15/09/1971,218,0,0,13,17,2,14,13,0,0,0,0,0,0,0,0,0,59
16/09/1971,301,0,0,9,1,0,2,1,0,0,0,1,0,0,0,2,0,16
16/09/1971,302,0,0,12,2,1,9,3,0,0,0,5,0,0,1,3,0,36
16/09/1971,303,0,0,9,13,1,29,12,0,0,0,2,0,0,0,1,0,67
16/09/1971,305,0,0,18,14,10,4,3,0,6,2,93,0,12,70,25,0,257
16/09/1971,306,0,0,9,5,0,0,0,0,2,0,27,5,1,0,17,0,66
16/09/1971,307,0,0,7,1,0,0,1,0,0,0,16,8,1,0,3,0,37
16/09/1971,309,0,0,6,5,1,35,4,0,2,0,0,0,0,1,0,0,54
17/09/1971,501,0,0,8,3,0,3,1,0,0,0,0,0,0,0,0,0,15
17/09/1971,502,0,0,1,0,1,4,3,0,0,0,0,0,0,0,1,0,10
17/09/1971,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/09/1971,504,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
17/09/1971,506,0,1,6,3,2,2,4,0,0,0,1,0,0,0,0,0,19
17/09/1971,507,0,0,13,3,0,2,2,0,0,0,0,1,0,0,0,0,21
17/09/1971,508,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
17/09/1971,509,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
17/09/1971,510,0,0,9,2,0,11,7,0,0,1,0,0,0,0,0,0,30
17/09/1971,511,0,1,0,0,0,2,4,0,0,0,1,0,0,0,0,0,8
20/09/1971,801,0,0,23,5,0,3,3,0,0,0,0,0,0,0,1,0,35
20/09/1971,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/1971,803,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
20/09/1971,804,0,1,11,3,1,8,4,0,0,0,0,0,0,0,0,0,28
20/09/1971,807,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
20/09/1971,808,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20/09/1971,809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20/09/1971,810,0,0,6,1,0,4,4,0,0,0,0,0,0,0,0,0,15
20/09/1971,813,0,0,7,2,2,7,3,0,0,0,1,0,1,0,0,0,23
20/09/1971,814,0,0,23,8,0,1,4,0,0,0,1,0,0,0,0,0,37
20/09/1971,815,0,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,9
20/09/1971,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/1971,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/09/1971,101,0,0,8,5,2,3,6,0,0,0,5,2,0,7,4,0,42
22/09/1971,102,0,0,12,5,2,1,3,0,0,5,19,9,4,9,12,0,81
22/09/1971,103,0,2,0,2,0,2,0,0,0,0,1,0,0,0,0,0,7
22/09/1971,104,0,1,10,4,1,2,0,0,0,1,26,0,1,7,2,0,55
22/09/1971,106,0,0,4,2,0,0,0,0,0,0,5,5,0,0,0,0,16
22/09/1971,107,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,0,10
22/09/1971,108,0,0,3,1,0,2,5,0,1,1,3,0,0,2,2,0,20
22/09/1971,110,0,0,6,6,0,2,5,0,2,0,30,4,1,7,5,0,68
22/09/1971,111,0,0,8,8,3,9,3,0,0,0,25,1,2,17,6,0,82
22/09/1971,112,0,0,7,4,1,2,2,0,0,0,6,1,0,6,2,0,31
22/09/1971,113,0,0,0,0,1,2,2,0,0,0,4,1,0,11,6,0,27
23/09/1971,402,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
23/09/1971,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23/09/1971,404,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,5
23/09/1971,405,0,0,4,1,0,2,2,0,0,0,0,0,0,0,0,0,9
23/09/1971,406,0,1,35,7,3,13,6,0,0,0,0,0,0,3,0,0,68
23/09/1971,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/09/1971,408,0,0,13,0,1,3,0,0,0,0,0,0,0,0,0,0,17
23/09/1971,409,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,5
23/09/1971,410,0,1,6,0,0,1,0,0,0,0,1,0,2,0,0,0,11
23/09/1971,411,0,1,10,3,2,0,1,0,0,0,0,0,0,0,0,0,17
23/09/1971,412,0,1,31,3,6,4,6,0,0,0,1,0,0,0,0,0,52
24/09/1971,701,0,1,46,3,3,10,5,0,0,0,0,0,0,1,0,0,69
24/09/1971,702,0,0,9,4,1,2,1,0,0,0,0,0,0,1,0,0,18
24/09/1971,703,0,0,35,2,4,19,4,0,0,0,1,0,1,2,0,0,68
24/09/1971,704,0,0,47,7,6,37,4,0,1,0,2,1,0,0,1,0,106
24/09/1971,714,0,3,35,5,0,14,2,0,0,0,1,0,0,2,0,0,62
24/09/1971,715,0,1,6,1,0,0,2,0,0,0,2,0,0,0,0,0,12
24/09/1971,716,0,0,24,4,0,10,8,0,0,0,0,0,0,0,0,0,46
24/09/1971,717,0,1,21,4,6,28,5,0,0,0,0,0,0,0,1,0,66
24/09/1971,718,1,0,40,6,7,39,5,0,0,0,0,0,1,0,1,0,100
24/09/1971,719,0,6,45,21,2,51,13,0,0,0,0,0,0,0,0,0,138
24/09/1971,720,0,3,56,13,2,21,5,0,0,0,0,0,0,0,0,0,100
24/09/1971,721,1,1,27,10,0,21,4,0,0,0,0,0,0,0,0,0,64
27/09/1971,601,0,0,2,2,1,4,3,0,0,0,0,0,0,1,0,0,13
27/09/1971,602,0,0,2,3,0,10,0,0,0,0,0,0,0,2,0,0,17
27/09/1971,603,1,0,4,1,0,2,0,0,0,0,1,1,0,1,2,0,13
27/09/1971,604,0,2,16,8,2,10,2,0,0,0,0,2,0,1,2,0,45
27/09/1971,605,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
27/09/1971,606,0,0,3,1,0,0,1,0,0,0,4,0,0,0,0,0,9
27/09/1971,608,0,0,2,2,3,1,1,0,0,0,1,0,1,0,1,0,12
27/09/1971,609,0,0,12,4,0,3,4,0,0,0,1,0,0,0,2,0,26
27/09/1971,610,0,0,39,15,4,28,6,0,0,0,0,1,0,0,6,0,99
27/09/1971,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1971,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1971,3,0,0,23,3,2,3,1,0,0,0,0,0,0,0,0,0,32
28/09/1971,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1971,5,0,8,43,5,5,12,4,0,0,0,0,0,0,2,0,0,79
28/09/1971,6,1,1,6,2,0,4,2,0,0,0,0,0,0,0,0,0,16
28/09/1971,7,0,1,9,1,1,2,4,0,0,0,0,1,0,1,0,0,20
28/09/1971,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/09/1971,9,0,0,7,4,1,4,2,0,0,1,0,0,0,0,0,0,19
28/09/1971,10,1,4,49,4,0,13,7,0,0,0,3,0,0,1,1,0,83
28/09/1971,11,1,3,17,6,3,5,3,0,1,0,1,0,0,0,2,0,42
28/09/1971,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28/09/1971,13,0,0,3,2,0,1,2,0,1,0,0,0,0,1,0,0,10
29/09/1971,201,0,0,0,0,1,5,3,0,0,0,0,0,0,1,0,0,10
29/09/1971,202,0,0,15,0,0,5,1,0,0,0,3,1,0,0,1,0,26
29/09/1971,203,0,3,62,2,5,10,1,0,0,0,6,0,0,3,1,0,93
29/09/1971,204,1,0,13,0,1,3,0,0,0,0,0,0,0,2,0,0,20
29/09/1971,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/09/1971,206,1,1,14,4,1,9,0,0,0,0,2,0,0,0,0,0,32
29/09/1971,207,1,0,23,9,0,7,2,0,0,0,3,0,0,1,0,0,46
29/09/1971,213,0,1,6,4,2,12,4,0,0,1,4,1,0,0,2,0,37
29/09/1971,214,0,0,2,3,1,4,1,0,0,0,0,0,0,0,0,0,11
29/09/1971,216,3,8,12,8,0,10,17,0,1,0,1,1,0,0,2,0,63
29/09/1971,217,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
29/09/1971,218,1,2,19,4,1,4,2,0,0,0,3,0,0,0,2,0,38
30/09/1971,301,0,0,1,0,3,5,0,0,1,0,9,1,1,4,3,0,28
30/09/1971,302,8,9,70,13,10,48,5,0,5,1,13,1,0,1,4,0,188
30/09/1971,303,1,0,71,5,3,1,0,0,1,0,207,1,0,5,0,0,295
30/09/1971,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/1971,305,0,0,54,6,8,23,5,0,3,2,310,15,0,118,38,0,582
30/09/1971,306,0,0,3,0,0,3,3,0,12,0,3,3,0,3,6,0,36
30/09/1971,307,0,0,12,0,0,1,0,0,0,0,42,5,6,5,2,0,73
30/09/1971,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/1971,309,5,2,19,14,4,90,8,0,3,0,0,0,3,32,28,0,208
30/09/1971,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1971,801,0,0,21,4,0,2,1,0,0,0,2,0,0,2,0,0,32
04/10/1971,802,0,0,4,1,0,3,0,0,0,0,0,1,1,0,0,0,10
04/10/1971,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1971,804,0,1,14,0,1,6,0,0,0,0,1,0,0,4,0,0,27
04/10/1971,807,1,0,4,5,0,1,0,0,0,0,0,0,0,1,1,0,13
04/10/1971,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/10/1971,809,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3
04/10/1971,810,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4
04/10/1971,813,2,0,17,6,1,8,4,0,0,0,0,0,0,0,1,0,39
04/10/1971,814,1,1,1,3,1,17,1,0,0,0,0,0,0,0,1,0,26
04/10/1971,815,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3
04/10/1971,816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
05/10/1971,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,904,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
05/10/1971,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
05/10/1971,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/10/1971,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/10/1971,101,0,0,6,3,5,4,0,0,1,1,5,0,0,9,2,0,36
06/10/1971,102,0,0,10,4,2,1,0,0,0,5,13,0,0,24,2,0,61
